customer_id,region,city,segment,age,annual_income,joined_date
8983,North,Dallas,Consumer,19,76284.0,2025-04-21
8984,Central,Austin,Consumer,60,36148.0,2024-11-23
8985,East,San Diego,Consumer,47,41137.0,2025-02-15
8986,West,Chicago,Home Office,35,48139.0,2022-03-29
8987,East,Boston,Consumer,23,103505.0,2024-10-23
8988,East,Seattle,Consumer,44,54793.0,2024-06-23
8989,East,Austin,Consumer,53,57205.0,2025-05-23
8990,North,New York,Corporate,31,122015.0,2024-09-02
8991,West,Dallas,Corporate,55,70297.0,2022-08-22
8992,North,Seattle,Consumer,39,46988.0,2022-11-10
8993,North,Phoenix,Consumer,64,84902.0,2022-01-29
8994,South,Seattle,Consumer,37,92518.0,2022-03-02
8995,East,Chicago,Consumer,39,66339.0,2022-11-29
8996,South,Phoenix,Corporate,53,70034.0,2024-02-16
8997,East,Boston,Consumer,61,22000.0,2023-02-04
8998,North,Atlanta,Corporate,55,81973.0,2022-01-13
8999,Central,Chicago,Corporate,38,98661.0,2025-02-26
9000,North,Seattle,Consumer,71,88054.0,2023-10-17
9001,East,Denver,Corporate,43,67806.0,2022-02-03
9002,East,Denver,Consumer,51,53653.0,2022-02-14
9003,North,Boston,Enterprise,29,57517.0,2022-09-05
9004,West,Dallas,Corporate,25,66983.0,2022-10-02
9005,West,Denver,Corporate,62,22000.0,2024-09-03
9006,East,San Diego,Consumer,40,64067.0,2023-09-27
9007,East,New York,Home Office,63,82878.0,2022-09-21
9008,North,Denver,Enterprise,28,76890.0,2023-05-26
9009,West,Austin,Corporate,29,97576.0,2022-09-07
9010,West,Seattle,Consumer,35,115537.0,2023-04-24
9011,North,New York,Home Office,56,48868.0,2022-10-06
9012,West,New York,Corporate,63,145599.0,2022-10-06
9013,South,Chicago,Corporate,44,99900.0,2023-09-16
9014,South,Chicago,Home Office,43,72570.0,2023-09-20
9015,Central,Atlanta,Home Office,33,88109.0,2022-01-08
9016,North,San Diego,Corporate,28,75533.0,2022-04-09
9017,West,New York,Consumer,18,102213.0,2022-11-04
9018,North,New York,Enterprise,47,101587.0,2025-03-02
9019,Central,Chicago,Consumer,63,66037.0,2023-10-15
9020,South,Boston,Consumer,30,117146.0,2024-09-27
9021,Central,Atlanta,Consumer,20,76142.0,2025-05-28
9022,East,Atlanta,Corporate,57,75136.0,2025-01-04
9023,Central,Seattle,Consumer,25,62684.0,2024-11-25
9024,South,Austin,Consumer,41,100804.0,2022-09-01
9025,North,Seattle,Consumer,64,78362.0,2025-03-29
9026,North,Seattle,Consumer,27,118569.0,2024-07-22
9027,South,Phoenix,Consumer,66,91827.0,2023-11-15
9028,East,Chicago,Corporate,36,77579.0,2023-06-19
9029,Central,Dallas,Consumer,71,71819.0,2023-11-20
9030,North,Chicago,Consumer,65,84654.0,2024-11-19
9031,West,Boston,Enterprise,46,82817.0,2024-11-25
9032,Central,Austin,Consumer,18,72177.0,2024-05-31
9033,Central,Austin,Enterprise,61,61502.0,2023-11-13
9034,Central,New York,Corporate,31,63248.0,2025-04-21
9035,Central,Phoenix,Home Office,18,86017.0,2024-11-02
9036,West,New York,Enterprise,28,85761.0,2022-12-11
9037,East,Chicago,Enterprise,66,94485.0,2022-08-05
9038,North,Chicago,Corporate,61,95019.0,2022-02-20
9039,South,New York,Home Office,69,94122.0,2024-11-27
9040,South,Dallas,Consumer,27,69844.0,2023-05-15
9041,East,Atlanta,Consumer,60,80788.0,2023-11-06
9042,East,Atlanta,Consumer,36,104000.0,2023-05-15
9043,Central,Phoenix,Consumer,35,87926.0,2023-10-06
9044,North,Chicago,Home Office,47,77766.0,2023-07-08
9045,South,Dallas,Corporate,71,108385.0,2025-03-22
9046,East,Atlanta,Home Office,65,77750.0,2023-05-08
9047,West,Chicago,Enterprise,41,92472.0,2023-02-05
9048,East,New York,Consumer,23,87109.0,2024-09-14
9049,Central,Denver,Consumer,18,76498.0,2023-06-09
9050,West,Phoenix,Consumer,55,64359.0,2025-03-01
9051,North,Boston,Consumer,48,87770.0,2024-02-13
9052,North,Atlanta,Consumer,62,109561.0,2023-01-16
9053,South,Boston,Consumer,51,50374.0,2022-05-23
9054,East,Phoenix,Enterprise,18,106046.0,2024-05-12
9055,Central,Denver,Corporate,36,57247.0,2022-10-06
9056,West,Atlanta,Consumer,70,94220.0,2024-01-29
9057,North,New York,Consumer,42,78359.0,2025-05-27
9058,East,Dallas,Consumer,55,114346.0,2023-05-13
9059,Central,Boston,Consumer,46,67808.0,2025-06-21
9060,South,Denver,Home Office,33,61208.0,2023-09-11
9061,West,Dallas,Corporate,43,95428.0,2022-06-01
9062,East,Boston,Corporate,66,65680.0,2024-01-22
9063,South,Phoenix,Consumer,51,84418.0,2022-04-24
9064,South,New York,Consumer,57,70604.0,2022-10-17
9065,South,Boston,Consumer,34,45279.0,2023-02-05
9066,East,San Diego,Enterprise,48,76861.0,2022-09-11
9067,South,Dallas,Consumer,32,76931.0,2024-11-29
9068,South,Austin,Enterprise,67,52494.0,2022-10-25
9069,South,Boston,Consumer,32,73725.0,2022-06-01
9070,East,Seattle,Corporate,46,94979.0,2024-12-12
9071,Central,San Diego,Home Office,54,102543.0,2024-01-13
9072,South,Seattle,Consumer,33,66612.0,2024-02-09
9073,North,Dallas,Enterprise,61,96064.0,2023-12-14
9074,Central,Austin,Corporate,65,100031.0,2024-03-22
9075,North,Denver,Enterprise,26,78345.0,2023-05-17
9076,East,Chicago,Consumer,39,70533.0,2025-03-22
9077,North,Chicago,Consumer,63,83262.0,2024-05-21
9078,West,Denver,Consumer,20,64622.0,2022-03-10
9079,South,Boston,Corporate,30,51458.0,2022-10-23
9080,South,Seattle,Consumer,37,53939.0,2022-08-27
9081,North,Phoenix,Consumer,35,98137.0,2023-03-06
9082,North,Boston,Home Office,47,51356.0,2023-08-09
9083,West,New York,Consumer,35,88692.0,2023-07-12
9084,South,Chicago,Consumer,34,64602.0,2023-02-26
9085,West,Chicago,Consumer,37,54638.0,2025-06-27
9086,Central,Austin,Consumer,63,72299.0,2023-06-23
9087,North,Boston,Consumer,67,35867.0,2024-11-27
9088,West,Denver,Consumer,25,80686.0,2022-12-06
9089,West,San Diego,Corporate,49,94399.0,2024-01-10
9090,East,Phoenix,Consumer,43,51760.0,2023-11-07
9091,West,Boston,Home Office,25,134573.0,2024-10-16
9092,South,San Diego,Consumer,62,95626.0,2022-06-24
9093,East,Dallas,Corporate,55,49057.0,2025-03-14
9094,North,Chicago,Home Office,23,33947.0,2023-08-13
9095,Central,New York,Enterprise,65,68825.0,2025-03-14
9096,Central,Denver,Corporate,29,78562.0,2023-09-27
9097,North,Austin,Consumer,69,65243.0,2025-03-28
9098,East,Atlanta,Home Office,37,80222.0,2023-03-02
9099,South,Dallas,Corporate,36,58873.0,2022-04-28
9100,South,Boston,Corporate,27,84974.0,2024-09-27
9101,West,New York,Consumer,30,82370.0,2022-01-18
9102,West,New York,Consumer,30,78684.0,2022-07-22
9103,West,Denver,Corporate,32,57217.0,2023-11-15
9104,West,Phoenix,Consumer,58,82283.0,2024-03-27
9105,West,Boston,Consumer,45,90550.0,2024-03-08
9106,West,Phoenix,Corporate,18,67325.0,2025-04-15
9107,North,San Diego,Corporate,54,91156.0,2023-08-05
9108,South,Boston,Corporate,49,66807.0,2022-06-13
9109,North,Boston,Consumer,42,102226.0,2022-08-28
9110,Central,Denver,Consumer,25,44675.0,2024-08-19
9111,North,Seattle,Home Office,22,127159.0,2024-11-15
9112,South,Denver,Home Office,54,98267.0,2024-08-27
9113,East,Austin,Enterprise,24,101338.0,2024-07-21
9114,West,New York,Consumer,44,69834.0,2023-07-03
9115,North,Austin,Consumer,45,91345.0,2022-04-18
9116,North,Phoenix,Consumer,62,76992.0,2025-01-13
9117,Central,Chicago,Corporate,50,55235.0,2024-09-02
9118,South,Boston,Home Office,37,96033.0,2025-04-03
9119,South,New York,Home Office,70,54978.0,2022-09-13
9120,North,San Diego,Enterprise,55,51708.0,2023-06-21
9121,Central,San Diego,Consumer,34,61310.0,2022-06-08
9122,West,Dallas,Corporate,69,78044.0,2023-11-22
9123,North,Dallas,Corporate,48,68804.0,2022-06-24
9124,East,Seattle,Consumer,23,88107.0,2023-03-02
9125,South,Seattle,Consumer,71,45820.0,2024-08-16
9126,North,Austin,Consumer,56,93634.0,2023-11-24
9127,West,New York,Consumer,36,114908.0,2023-08-14
9128,North,Atlanta,Corporate,28,100859.0,2024-04-09
9129,North,Austin,Consumer,48,71567.0,2024-08-21
9130,East,Chicago,Corporate,22,58087.0,2022-04-12
9131,North,Seattle,Consumer,19,48477.0,2024-07-09
9132,West,New York,Consumer,66,74833.0,2024-07-06
9133,North,Atlanta,Consumer,64,63894.0,2022-11-18
9134,East,New York,Consumer,61,86997.0,2022-03-09
9135,South,Austin,Consumer,43,57883.0,2022-12-13
9136,South,San Diego,Home Office,20,55338.0,2025-01-28
9137,South,New York,Home Office,52,81799.0,2023-11-30
9138,East,Dallas,Corporate,45,103541.0,2024-12-01
9139,North,Seattle,Consumer,66,86732.0,2024-03-07
9140,East,San Diego,Corporate,64,41965.0,2025-03-27
9141,Central,San Diego,Consumer,40,85585.0,2025-02-21
9142,West,Boston,Corporate,71,55677.0,2022-01-28
9143,North,Seattle,Consumer,37,47608.0,2023-03-10
9144,Central,New York,Home Office,36,78260.0,2024-06-13
9145,South,Dallas,Consumer,52,92418.0,2025-02-04
9146,Central,Dallas,Consumer,18,97303.0,2022-03-18
9147,North,San Diego,Consumer,31,85173.0,2022-05-22
9148,Central,Austin,Enterprise,30,62989.0,2025-05-14
9149,South,Austin,Consumer,44,65429.0,2022-01-05
9150,West,Seattle,Consumer,60,61392.0,2022-08-05
9151,East,Boston,Enterprise,46,69543.0,2024-05-14
9152,East,Phoenix,Consumer,18,102926.0,2023-11-20
9153,West,Dallas,Consumer,50,90235.0,2025-02-06
9154,Central,Seattle,Home Office,27,79362.0,2022-08-28
9155,South,San Diego,Consumer,33,53663.0,2024-08-27
9156,North,Austin,Corporate,62,52607.0,2024-07-08
9157,West,Phoenix,Corporate,38,78682.0,2025-04-27
9158,Central,San Diego,Corporate,40,96904.0,2023-06-29
9159,Central,Austin,Corporate,47,86851.0,2022-09-06
9160,South,San Diego,Home Office,37,92977.0,2023-12-04
9161,South,Austin,Enterprise,69,101730.0,2024-12-04
9162,North,Boston,Consumer,23,90185.0,2024-10-31
9163,West,Phoenix,Corporate,67,93891.0,2025-05-26
9164,South,New York,Corporate,68,61139.0,2024-09-12
9165,South,Denver,Corporate,39,117664.0,2023-09-01
9166,East,Seattle,Corporate,51,109947.0,2023-12-03
9167,West,Dallas,Consumer,43,94042.0,2024-10-02
9168,East,Seattle,Consumer,37,90260.0,2024-04-17
9169,Central,San Diego,Consumer,31,81279.0,2025-01-02
9170,East,Denver,Corporate,21,44158.0,2023-07-28
9171,Central,Dallas,Consumer,36,95581.0,2024-03-06
9172,West,Austin,Home Office,52,80191.0,2023-07-19
9173,Central,Chicago,Home Office,33,105701.0,2023-01-18
9174,North,Chicago,Consumer,70,100588.0,2025-06-21
9175,West,New York,Consumer,68,90223.0,2024-03-13
9176,South,Boston,Consumer,65,84577.0,2024-06-16
9177,North,Dallas,Consumer,52,60599.0,2022-09-11
9178,Central,New York,Home Office,40,55150.0,2023-12-13
9179,Central,Atlanta,Consumer,25,57673.0,2023-12-19
9180,Central,Atlanta,Home Office,53,84143.0,2024-06-14
9181,North,Denver,Consumer,35,49831.0,2023-11-17
9182,South,Austin,Home Office,45,88366.0,2023-11-18
9183,North,New York,Consumer,28,66584.0,2025-04-27
9184,West,San Diego,Corporate,31,105536.0,2022-04-27
9185,West,Denver,Consumer,45,81989.0,2022-07-11
9186,North,San Diego,Consumer,63,67932.0,2023-06-26
9187,West,Phoenix,Corporate,45,55920.0,2023-02-27
9188,Central,Chicago,Consumer,70,42897.0,2023-12-08
9189,North,Boston,Home Office,63,62339.0,2023-07-28
9190,West,Austin,Home Office,28,121554.0,2023-12-21
9191,South,Austin,Enterprise,29,75464.0,2024-11-18
9192,Central,San Diego,Home Office,19,117243.0,2024-06-18
9193,West,Dallas,Home Office,30,96782.0,2022-05-16
9194,South,Chicago,Enterprise,41,51078.0,2023-03-09
9195,West,Boston,Consumer,27,77836.0,2024-07-29
9196,East,Seattle,Home Office,61,74052.0,2022-03-24
9197,South,Denver,Corporate,32,141929.0,2023-08-31
9198,South,Phoenix,Consumer,31,66979.0,2025-01-29
9199,East,Chicago,Corporate,49,60769.0,2024-06-18
9200,South,Denver,Corporate,26,83335.0,2022-09-26
9201,South,Atlanta,Home Office,54,76511.0,2023-08-12
9202,Central,Boston,Consumer,68,75898.0,2022-05-03
9203,North,Boston,Consumer,59,72182.0,2023-12-31
9204,South,Chicago,Home Office,61,64903.0,2023-12-21
9205,North,Denver,Home Office,42,94315.0,2024-02-19
9206,West,Austin,Consumer,64,114994.0,2024-03-10
9207,South,Atlanta,Consumer,62,86278.0,2023-03-27
9208,Central,Boston,Consumer,49,79808.0,2024-10-26
9209,East,Dallas,Consumer,59,55909.0,2024-02-27
9210,South,Phoenix,Consumer,47,99039.0,2024-05-07
9211,East,San Diego,Consumer,56,79336.0,2023-03-01
9212,North,New York,Corporate,20,78063.0,2022-12-11
9213,West,New York,Home Office,31,86721.0,2024-07-19
9214,West,New York,Corporate,41,67741.0,2024-11-11
9215,West,New York,Consumer,31,86053.0,2022-01-12
9216,West,Austin,Corporate,46,61723.0,2022-10-12
9217,Central,Chicago,Corporate,23,75312.0,2022-12-12
9218,South,Seattle,Consumer,47,95793.0,2025-03-01
9219,Central,Dallas,Home Office,47,70580.0,2025-02-02
9220,East,Phoenix,Corporate,20,103910.0,2025-03-15
9221,North,Austin,Consumer,48,73718.0,2022-08-25
9222,Central,Seattle,Consumer,56,69045.0,2024-12-11
9223,Central,San Diego,Home Office,19,80313.0,2023-09-14
9224,Central,San Diego,Consumer,52,80439.0,2023-10-30
9225,North,Seattle,Consumer,35,39536.0,2022-05-27
9226,East,Chicago,Consumer,27,114198.0,2023-12-09
9227,North,Dallas,Corporate,30,83342.0,2023-04-04
9228,South,Phoenix,Consumer,63,63330.0,2024-07-13
9229,South,Chicago,Enterprise,47,50967.0,2023-04-28
9230,South,New York,Consumer,66,82665.0,2024-09-13
9231,Central,Chicago,Home Office,19,66476.0,2024-11-04
9232,North,Atlanta,Consumer,43,80063.0,2024-01-02
9233,South,San Diego,Consumer,49,80588.0,2022-02-07
9234,Central,Dallas,Consumer,67,67849.0,2022-05-18
9235,South,San Diego,Consumer,32,76161.0,2025-01-20
9236,West,San Diego,Corporate,18,72368.0,2023-11-30
9237,East,Phoenix,Home Office,61,92793.0,2023-07-16
9238,South,Denver,Consumer,34,64924.0,2022-08-24
9239,Central,Atlanta,Enterprise,30,67258.0,2024-12-01
9240,North,Chicago,Home Office,65,66475.0,2023-10-19
9241,South,New York,Enterprise,25,83035.0,2023-09-12
9242,Central,Atlanta,Home Office,51,79238.0,2023-10-27
9243,South,Boston,Enterprise,19,42891.0,2024-12-04
9244,East,San Diego,Consumer,69,66108.0,2022-03-22
9245,South,Atlanta,Home Office,65,83768.0,2022-08-07
9246,West,Dallas,Home Office,64,70979.0,2025-03-08
9247,South,Atlanta,Consumer,56,93757.0,2022-08-27
9248,Central,Seattle,Consumer,29,63123.0,2023-07-01
9249,West,Austin,Home Office,51,71295.0,2022-10-08
9250,North,Denver,Consumer,46,84363.0,2024-06-07
9251,North,Denver,Corporate,40,119751.0,2022-02-28
9252,South,Atlanta,Corporate,61,75506.0,2025-06-16
9253,West,Boston,Home Office,59,74476.0,2024-11-28
9254,West,San Diego,Consumer,44,85589.0,2023-09-03
9255,North,Boston,Consumer,59,59588.0,2024-09-01
9256,South,Dallas,Home Office,62,70753.0,2023-11-03
9257,East,Phoenix,Corporate,40,79756.0,2022-07-10
9258,East,Denver,Corporate,42,29811.0,2022-12-24
9259,East,Boston,Home Office,62,104330.0,2022-02-04
9260,South,New York,Consumer,47,55571.0,2023-04-06
9261,North,Atlanta,Corporate,26,79526.0,2022-04-21
9262,East,San Diego,Consumer,39,102036.0,2024-07-22
9263,North,Phoenix,Corporate,53,60859.0,2025-01-20
9264,West,Austin,Enterprise,56,87793.0,2022-07-26
9265,Central,San Diego,Consumer,48,122992.0,2025-04-19
9266,East,New York,Corporate,35,71478.0,2022-07-03
9267,East,Seattle,Consumer,20,34461.0,2024-04-11
9268,North,New York,Consumer,34,62051.0,2024-01-16
9269,West,New York,Enterprise,60,49183.0,2023-06-27
9270,South,Boston,Consumer,67,107804.0,2023-03-16
9271,Central,Dallas,Enterprise,25,80384.0,2022-11-16
9272,South,Denver,Corporate,30,61725.0,2023-02-03
9273,West,Phoenix,Consumer,19,105455.0,2022-09-18
9274,Central,Phoenix,Home Office,31,73758.0,2022-12-11
9275,Central,Chicago,Home Office,21,82072.0,2024-02-27
9276,South,San Diego,Consumer,47,67283.0,2023-02-05
9277,North,Austin,Home Office,55,74657.0,2023-08-09
9278,East,Atlanta,Corporate,35,25371.0,2024-01-05
9279,Central,Denver,Consumer,54,87213.0,2025-01-30
9280,Central,New York,Corporate,29,79359.0,2022-06-11
9281,Central,Phoenix,Corporate,56,85722.0,2024-03-19
9282,South,New York,Corporate,52,67559.0,2023-06-21
9283,South,Atlanta,Consumer,18,79722.0,2022-02-15
9284,East,Seattle,Corporate,58,96675.0,2022-03-19
9285,North,Phoenix,Corporate,22,43150.0,2025-01-18
9286,South,Phoenix,Consumer,30,67689.0,2025-04-25
9287,West,New York,Corporate,26,94596.0,2024-03-01
9288,North,Austin,Home Office,22,44549.0,2022-12-17
9289,West,Austin,Consumer,23,113302.0,2024-08-03
9290,East,New York,Corporate,24,61385.0,2024-05-03
9291,West,Denver,Corporate,52,91930.0,2025-01-24
9292,South,Dallas,Consumer,63,85518.0,2024-03-12
9293,East,Boston,Corporate,18,48048.0,2023-01-30
9294,East,San Diego,Corporate,18,99165.0,2022-08-31
9295,North,Phoenix,Consumer,65,45437.0,2023-01-31
9296,West,Denver,Corporate,63,41721.0,2023-08-21
9297,East,Austin,Home Office,69,91029.0,2023-06-23
9298,East,New York,Corporate,57,45097.0,2024-03-06
9299,South,Phoenix,Consumer,31,31667.0,2022-06-18
9300,Central,Dallas,Consumer,63,49901.0,2023-08-19
9301,South,Chicago,Corporate,62,43319.0,2023-11-14
9302,South,Denver,Corporate,19,74550.0,2022-11-05
9303,Central,Denver,Consumer,19,64735.0,2023-03-18
9304,East,Chicago,Consumer,37,81108.0,2024-04-12
9305,North,San Diego,Consumer,30,67020.0,2025-03-03
9306,West,Atlanta,Corporate,37,67047.0,2023-04-03
9307,West,Seattle,Consumer,37,110342.0,2024-01-27
9308,South,Boston,Consumer,55,74259.0,2025-05-15
9309,East,Chicago,Enterprise,39,68159.0,2022-04-05
9310,North,New York,Consumer,23,77177.0,2024-08-25
9311,East,Atlanta,Corporate,33,87762.0,2025-06-08
9312,North,Seattle,Enterprise,51,74608.0,2024-04-04
9313,West,Seattle,Enterprise,35,67327.0,2025-03-09
9314,Central,San Diego,Corporate,39,40589.0,2022-06-20
9315,East,Chicago,Home Office,23,50233.0,2022-11-11
9316,Central,Denver,Consumer,20,90496.0,2023-12-01
9317,North,Seattle,Consumer,62,55646.0,2022-03-21
9318,Central,Phoenix,Enterprise,62,104928.0,2023-08-31
9319,Central,Boston,Consumer,58,57225.0,2022-11-01
9320,East,Boston,Corporate,44,113966.0,2023-05-15
9321,South,Dallas,Consumer,35,73945.0,2022-12-10
9322,East,Dallas,Consumer,23,91038.0,2023-11-20
9323,West,Phoenix,Corporate,18,82937.0,2022-09-30
9324,South,San Diego,Consumer,64,87027.0,2022-09-23
9325,North,Boston,Corporate,38,36138.0,2022-04-11
9326,East,Phoenix,Consumer,66,96140.0,2023-08-28
9327,West,San Diego,Corporate,41,120410.0,2022-01-06
9328,East,Phoenix,Enterprise,35,61341.0,2022-09-09
9329,North,Seattle,Consumer,62,124045.0,2024-12-30
9330,West,Austin,Corporate,54,62040.0,2023-08-06
9331,East,Austin,Corporate,65,63002.0,2024-07-12
9332,North,Boston,Consumer,59,97898.0,2023-10-17
9333,East,Chicago,Consumer,20,54395.0,2022-01-28
9334,East,Phoenix,Consumer,49,88029.0,2024-03-06
9335,East,San Diego,Consumer,51,72452.0,2022-09-20
9336,Central,Chicago,Consumer,42,40687.0,2022-05-04
9337,West,Atlanta,Consumer,67,83415.0,2022-10-29
9338,East,Dallas,Consumer,44,101892.0,2022-09-02
9339,West,Boston,Consumer,52,48728.0,2023-11-13
9340,South,New York,Consumer,62,103223.0,2022-04-03
9341,North,San Diego,Consumer,34,72198.0,2022-12-03
9342,North,Denver,Consumer,30,67380.0,2024-11-01
9343,East,San Diego,Corporate,64,72189.0,2023-03-06
9344,North,Chicago,Corporate,25,87166.0,2022-01-29
9345,East,Chicago,Corporate,28,67321.0,2025-03-13
9346,West,Chicago,Home Office,57,58754.0,2024-02-03
9347,East,Chicago,Home Office,42,68042.0,2025-05-24
9348,East,Dallas,Corporate,34,36677.0,2022-06-13
9349,Central,Austin,Consumer,63,62291.0,2025-06-03
9350,Central,Atlanta,Consumer,27,52043.0,2022-05-05
9351,East,San Diego,Corporate,39,59472.0,2025-03-18
9352,Central,San Diego,Consumer,28,114787.0,2023-06-14
9353,Central,Seattle,Corporate,20,54807.0,2025-03-28
9354,Central,Dallas,Consumer,53,78854.0,2023-04-28
9355,West,New York,Corporate,52,110666.0,2024-05-22
9356,South,Austin,Corporate,24,66657.0,2022-10-21
9357,Central,Atlanta,Home Office,26,79299.0,2023-03-06
9358,North,Boston,Consumer,40,105193.0,2025-02-27
9359,North,Seattle,Consumer,57,97996.0,2025-04-02
9360,Central,New York,Consumer,47,59682.0,2023-08-24
9361,North,San Diego,Consumer,44,97994.0,2022-08-14
9362,Central,San Diego,Enterprise,22,63588.0,2022-08-26
9363,East,Seattle,Corporate,57,88156.0,2023-02-27
9364,Central,Denver,Consumer,65,86000.0,2023-09-25
9365,North,Denver,Corporate,38,49991.0,2024-01-06
9366,South,Dallas,Corporate,33,82877.0,2024-06-20
9367,North,Phoenix,Enterprise,23,79741.0,2024-10-25
9368,West,New York,Consumer,21,55796.0,2024-03-24
9369,South,New York,Corporate,70,117042.0,2023-01-07
9370,South,Chicago,Home Office,28,89210.0,2022-05-15
9371,West,Chicago,Consumer,26,55175.0,2023-11-22
9372,Central,Atlanta,Corporate,64,98028.0,2024-12-24
9373,East,Seattle,Corporate,67,42718.0,2025-06-02
9374,Central,Phoenix,Home Office,62,100470.0,2023-03-06
9375,East,Austin,Home Office,69,93082.0,2024-07-31
9376,East,Denver,Consumer,26,50289.0,2022-01-21
9377,South,Boston,Consumer,27,98901.0,2024-10-16
9378,East,Atlanta,Consumer,26,84640.0,2022-08-30
9379,East,Boston,Home Office,27,48401.0,2024-12-26
9380,South,Chicago,Consumer,22,103462.0,2023-11-06
9381,West,New York,Consumer,71,126544.0,2022-01-25
9382,West,Denver,Enterprise,57,67579.0,2025-05-21
9383,North,Denver,Home Office,34,103517.0,2024-04-02
9384,East,Boston,Corporate,34,84693.0,2022-06-04
9385,East,New York,Home Office,46,51817.0,2024-04-15
9386,West,Austin,Consumer,39,63289.0,2025-06-11
9387,West,Phoenix,Consumer,45,93862.0,2025-06-26
9388,Central,Chicago,Consumer,61,83466.0,2023-07-28
9389,East,San Diego,Consumer,53,76231.0,2023-03-16
9390,West,Denver,Enterprise,56,72283.0,2022-08-28
9391,South,Atlanta,Consumer,60,34220.0,2024-09-05
9392,North,Boston,Home Office,41,49907.0,2023-11-03
9393,West,Phoenix,Home Office,21,65437.0,2022-11-18
9394,North,Dallas,Consumer,27,64687.0,2023-03-14
9395,South,San Diego,Home Office,53,81889.0,2024-06-24
9396,North,Dallas,Consumer,47,70610.0,2022-04-16
9397,West,Dallas,Consumer,44,56260.0,2024-12-10
9398,West,Dallas,Corporate,31,96210.0,2025-05-08
9399,Central,Chicago,Corporate,56,77437.0,2022-09-17
9400,East,Chicago,Consumer,32,88572.0,2023-03-02
9401,Central,San Diego,Consumer,61,77411.0,2022-07-10
9402,South,Phoenix,Enterprise,25,75819.0,2024-04-08
9403,Central,Denver,Consumer,37,105676.0,2023-10-25
9404,East,San Diego,Consumer,21,48480.0,2025-01-11
9405,Central,Chicago,Home Office,63,62977.0,2025-01-16
9406,South,Seattle,Enterprise,28,89173.0,2024-09-09
9407,Central,New York,Corporate,21,81996.0,2022-09-30
9408,West,Phoenix,Consumer,70,96180.0,2025-04-11
9409,West,San Diego,Consumer,61,86214.0,2023-09-11
9410,North,Austin,Consumer,45,60273.0,2022-07-24
9411,West,New York,Consumer,27,65556.0,2024-07-05
9412,Central,Austin,Consumer,53,90776.0,2023-10-17
9413,Central,Phoenix,Consumer,49,58806.0,2023-01-09
9414,Central,Austin,Home Office,20,54595.0,2024-06-01
9415,South,Atlanta,Consumer,38,84601.0,2024-09-14
9416,North,Dallas,Corporate,54,79512.0,2023-07-09
9417,West,Phoenix,Consumer,26,70523.0,2025-04-23
9418,Central,Atlanta,Home Office,46,79022.0,2022-04-07
9419,West,Austin,Consumer,51,107432.0,2025-01-18
9420,West,Austin,Consumer,59,55772.0,2023-06-15
9421,East,Chicago,Enterprise,68,99770.0,2023-12-11
9422,South,Atlanta,Enterprise,32,74722.0,2024-03-08
9423,North,Seattle,Corporate,58,84787.0,2025-03-14
9424,West,Austin,Corporate,35,72313.0,2025-04-06
9425,East,New York,Consumer,59,39650.0,2023-11-05
9426,East,Austin,Consumer,32,99110.0,2022-07-08
9427,East,Atlanta,Corporate,56,78605.0,2022-09-26
9428,West,New York,Consumer,69,127469.0,2024-09-20
9429,South,Boston,Consumer,49,83906.0,2024-05-27
9430,East,New York,Consumer,42,74441.0,2023-06-26
9431,North,Phoenix,Home Office,18,89789.0,2024-09-29
9432,West,New York,Consumer,27,68177.0,2024-03-22
9433,Central,Chicago,Consumer,44,119821.0,2024-11-21
9434,North,Seattle,Consumer,51,66879.0,2024-02-15
9435,South,Dallas,Consumer,44,32767.0,2022-12-07
9436,Central,Boston,Consumer,21,89258.0,2024-02-16
9437,Central,Austin,Corporate,53,88775.0,2023-08-20
9438,West,Chicago,Enterprise,25,48786.0,2024-11-28
9439,East,New York,Home Office,23,89415.0,2024-12-28
9440,West,Seattle,Corporate,63,86749.0,2022-08-20
9441,Central,Denver,Consumer,44,79088.0,2022-02-14
9442,Central,Seattle,Home Office,48,81677.0,2024-02-17
9443,West,Dallas,Consumer,21,88463.0,2022-08-13
9444,South,Denver,Consumer,37,78055.0,2025-05-01
9445,North,Atlanta,Corporate,25,107833.0,2024-11-04
9446,East,Austin,Corporate,67,61784.0,2022-10-14
9447,North,Seattle,Home Office,39,91241.0,2022-01-17
9448,West,Dallas,Consumer,39,81787.0,2022-01-09
9449,East,Chicago,Consumer,39,102691.0,2024-07-22
9450,East,Chicago,Consumer,61,75921.0,2023-04-07
9451,South,Dallas,Enterprise,36,80699.0,2023-06-29
9452,West,Chicago,Enterprise,29,89908.0,2024-07-16
9453,South,Dallas,Consumer,52,80467.0,2024-09-27
9454,South,Phoenix,Consumer,22,70312.0,2024-12-22
9455,South,New York,Consumer,29,64398.0,2023-06-19
9456,South,Boston,Consumer,34,59028.0,2022-06-11
9457,South,Austin,Consumer,65,62862.0,2022-04-26
9458,North,New York,Consumer,40,77084.0,2024-05-18
9459,East,San Diego,Consumer,58,69390.0,2024-07-01
9460,East,Chicago,Corporate,55,87645.0,2023-09-17
9461,West,New York,Home Office,46,78279.0,2024-02-04
9462,Central,Seattle,Corporate,65,57597.0,2022-11-17
9463,Central,Atlanta,Consumer,42,50962.0,2025-02-25
9464,Central,Atlanta,Enterprise,29,82316.0,2025-01-05
9465,Central,New York,Consumer,55,102713.0,2024-11-28
