order_id,order_date,customer_id,product_id,quantity,discount,sales,city,segment,age,category,unit_price,month
32319,2025-04-27,8400,13,1,0.0,415.31,New York,Corporate,60,Furniture,415.31,2025-04
32320,2024-03-23,4404,119,3,0.0,686.22,Boston,Consumer,25,Technology,228.74,2024-03
32321,2025-03-26,4223,171,1,0.05,910.6,San Diego,Corporate,65,Technology,958.53,2025-03
32322,2024-05-28,8737,161,6,0.1,5988.17,Austin,Corporate,53,Technology,1108.92,2024-05
32323,2024-11-06,1731,55,1,0.05,394.36,San Diego,Corporate,29,Furniture,415.12,2024-11
32324,2025-03-13,2204,78,4,0.05,3898.04,Austin,Consumer,39,Technology,1025.8,2025-03
32325,2025-02-26,4577,41,2,0.0,131.8,New York,Corporate,68,Technology,65.9,2025-02
32326,2025-01-09,5412,105,5,0.15,1017.66,Austin,Consumer,61,Furniture,239.45,2025-01
32327,2025-06-30,1443,120,3,0.05,2546.02,Boston,Corporate,36,Furniture,893.34,2025-06
32328,2024-03-19,6378,154,4,0.0,928.56,New York,Home Office,42,Furniture,232.14,2024-03
32329,2025-04-30,5409,153,7,0.0,7626.5,Seattle,Consumer,49,Furniture,1089.5,2025-04
32330,2025-05-29,6436,101,7,0.05,1693.22,New York,Consumer,59,Technology,254.62,2025-05
32331,2025-06-28,9041,52,3,0.05,1422.32,San Diego,Consumer,52,Furniture,499.06,2025-06
32332,2024-12-23,10971,77,3,0.05,1071.94,Chicago,Corporate,47,Office Supplies,376.12,2024-12
32333,2024-10-04,11503,69,3,0.0,2049.45,San Diego,Consumer,24,Technology,683.15,2024-10
32334,2024-11-12,8377,85,5,0.1,5266.66,Chicago,Consumer,64,Technology,1170.37,2024-11
32335,2024-10-26,6586,50,7,0.0,5949.93,Seattle,Consumer,18,Technology,849.99,2024-10
32336,2024-04-08,10275,140,5,0.0,1530.3,Chicago,Consumer,19,Furniture,306.06,2024-04
32337,2024-08-08,50,121,4,0.0,3208.36,San Diego,Consumer,62,Technology,802.09,2024-08
32338,2024-04-25,11566,170,7,0.1,2546.21,Austin,Consumer,28,Office Supplies,404.16,2024-04
32339,2025-05-21,4742,12,2,0.1,514.08,Austin,Corporate,52,Technology,285.6,2025-05
32340,2024-01-03,11042,37,1,0.0,457.62,Austin,Corporate,48,Technology,457.62,2024-01
32341,2025-02-26,672,2,1,0.0,694.52,Seattle,Consumer,42,Office Supplies,694.52,2025-02
32342,2024-12-13,10170,45,5,0.05,3846.08,Boston,Home Office,21,Furniture,809.7,2024-12
32343,2024-06-22,9822,21,7,0.1,6947.32,New York,Consumer,45,Furniture,1102.75,2024-06
32344,2025-06-17,6899,35,2,0.05,1259.7,Boston,Corporate,48,Office Supplies,663.0,2025-06
32345,2024-02-11,1139,102,6,0.0,2227.86,San Diego,Corporate,52,Technology,371.31,2024-02
32346,2024-07-08,1998,34,7,0.0,2785.44,Boston,Consumer,52,Office Supplies,397.92,2024-07
32347,2024-03-28,7089,105,7,0.05,1592.34,New York,Home Office,20,Furniture,239.45,2024-03
32348,2024-09-06,2260,12,6,0.0,1713.6,Boston,Consumer,54,Technology,285.6,2024-09
32349,2024-01-27,5887,122,3,0.0,300.75,Boston,Home Office,53,Technology,100.25,2024-01
32350,2024-03-09,6546,144,5,0.05,927.58,Seattle,Corporate,61,Technology,195.28,2024-03
32351,2024-02-26,6281,149,4,0.0,2199.88,New York,Consumer,19,Technology,549.97,2024-02
32352,2024-02-11,5979,62,4,0.1,254.88,Chicago,Consumer,62,Office Supplies,70.8,2024-02
32353,2025-06-10,4682,59,5,0.0,4040.05,Chicago,Corporate,37,Office Supplies,808.01,2025-06
32354,2024-07-03,5933,77,5,0.05,1786.57,Austin,Consumer,21,Office Supplies,376.12,2024-07
32355,2025-05-08,8256,160,6,0.15,3113.65,Austin,Home Office,33,Furniture,610.52,2025-05
32356,2024-01-16,1291,156,4,0.0,3811.12,Chicago,Consumer,36,Technology,952.78,2024-01
32357,2024-03-17,1029,94,5,0.1,2300.13,Seattle,Corporate,47,Office Supplies,511.14,2024-03
32358,2024-02-04,8031,165,3,0.0,574.05,Chicago,Consumer,37,Office Supplies,191.35,2024-02
32359,2024-05-17,6254,51,4,0.1,124.2,Seattle,Consumer,57,Technology,34.5,2024-05
32360,2025-03-21,9546,99,6,0.05,6752.62,New York,Consumer,31,Furniture,1184.67,2025-03
32361,2024-08-26,11312,35,6,0.0,3978.0,Chicago,Consumer,21,Office Supplies,663.0,2024-08
32362,2024-04-04,7013,18,4,0.0,4182.76,San Diego,Home Office,44,Technology,1045.69,2024-04
32363,2024-10-08,4509,125,4,0.05,428.53,Chicago,Consumer,51,Furniture,112.77,2024-10
32364,2025-02-14,8120,83,2,0.0,1546.14,San Diego,Consumer,58,Office Supplies,773.07,2025-02
32365,2025-04-20,10186,103,3,0.15,2411.31,Austin,Consumer,21,Office Supplies,945.61,2025-04
32366,2024-12-12,5867,165,5,0.1,861.08,San Diego,Consumer,51,Office Supplies,191.35,2024-12
32367,2024-07-03,9728,89,1,0.1,467.42,San Diego,Corporate,19,Technology,519.36,2024-07
32368,2024-03-26,7047,163,1,0.0,1103.46,Seattle,Corporate,60,Technology,1103.46,2024-03
32369,2024-04-07,8014,105,5,0.1,1077.53,Austin,Home Office,52,Furniture,239.45,2024-04
32370,2025-04-21,1588,59,6,0.0,4848.06,New York,Home Office,69,Office Supplies,808.01,2025-04
32371,2024-06-04,5899,15,7,0.0,3475.15,Seattle,Consumer,37,Office Supplies,496.45,2024-06
32372,2024-09-09,1346,175,4,0.0,4671.76,Boston,Consumer,32,Technology,1167.94,2024-09
32373,2025-01-23,3031,144,1,0.1,175.75,San Diego,Consumer,58,Technology,195.28,2025-01
32374,2024-08-26,3737,59,5,0.15,3434.04,Austin,Consumer,24,Office Supplies,808.01,2024-08
32375,2024-01-02,1923,128,3,0.05,3080.02,San Diego,Corporate,20,Technology,1080.71,2024-01
32376,2024-03-01,5645,147,2,0.0,373.28,Seattle,Consumer,30,Technology,186.64,2024-03
32377,2025-05-11,8247,5,5,0.05,405.13,Austin,Consumer,44,Technology,85.29,2025-05
32378,2024-06-24,3158,169,6,0.05,1115.09,Boston,Consumer,21,Technology,195.63,2024-06
32379,2024-02-02,6429,25,1,0.1,31.45,San Diego,Home Office,29,Technology,34.94,2024-02
32380,2025-02-26,9093,24,6,0.0,497.88,San Diego,Consumer,60,Technology,82.98,2025-02
32381,2025-05-08,7914,81,5,0.05,4232.63,Boston,Consumer,48,Office Supplies,891.08,2025-05
32382,2025-04-26,8200,53,6,0.05,3476.54,Boston,Consumer,23,Office Supplies,609.92,2025-04
32383,2024-03-04,4340,70,5,0.0,1415.2,Seattle,Corporate,38,Office Supplies,283.04,2024-03
32384,2024-08-12,5174,101,4,0.05,967.56,Austin,Home Office,26,Technology,254.62,2024-08
32385,2025-06-06,10712,76,3,0.1,1781.81,Boston,Consumer,19,Office Supplies,659.93,2025-06
32386,2025-04-07,2902,67,5,0.05,3037.81,San Diego,Home Office,60,Office Supplies,639.54,2025-04
32387,2025-05-04,9400,97,2,0.1,2063.57,San Diego,Consumer,65,Furniture,1146.43,2025-05
32388,2025-03-20,3581,177,4,0.05,4325.88,Boston,Corporate,22,Technology,1138.39,2025-03
32389,2025-05-17,5544,126,6,0.1,1858.3,San Diego,Corporate,31,Technology,344.13,2025-05
32390,2024-04-01,1664,73,2,0.0,1212.06,Seattle,Home Office,59,Technology,606.03,2024-04
32391,2024-03-06,4643,125,1,0.05,107.13,Boston,Corporate,50,Furniture,112.77,2024-03
32392,2024-05-06,629,151,1,0.05,96.03,Seattle,Consumer,54,Technology,101.08,2024-05
32393,2024-05-22,6793,9,4,0.0,4460.44,Boston,Consumer,61,Technology,1115.11,2024-05
32394,2025-02-08,702,36,3,0.1,142.59,Seattle,Corporate,39,Technology,52.81,2025-02
32395,2024-10-07,11531,180,5,0.1,656.73,San Diego,Corporate,50,Office Supplies,145.94,2024-10
32396,2024-01-08,292,177,6,0.05,6488.82,Chicago,Home Office,32,Technology,1138.39,2024-01
32397,2025-05-22,6823,128,7,0.05,7186.72,Boston,Consumer,29,Technology,1080.71,2025-05
32398,2024-10-24,9111,132,3,0.05,3418.63,New York,Consumer,62,Technology,1199.52,2024-10
32399,2025-04-30,4382,164,1,0.1,1055.5,New York,Corporate,35,Technology,1172.78,2025-04
32400,2024-06-13,1217,3,6,0.0,2061.3,Seattle,Corporate,23,Technology,343.55,2024-06
32401,2024-11-19,7079,95,1,0.0,607.28,Chicago,Corporate,36,Technology,607.28,2024-11
32402,2024-05-02,6553,32,5,0.0,5259.25,Chicago,Corporate,42,Technology,1051.85,2024-05
32403,2024-04-13,3652,172,2,0.15,841.43,New York,Corporate,48,Technology,494.96,2024-04
32404,2024-09-16,3238,19,3,0.0,46.92,Boston,Corporate,30,Technology,15.64,2024-09
32405,2024-09-16,4423,22,1,0.05,643.24,San Diego,Consumer,38,Technology,677.09,2024-09
32406,2025-04-10,360,107,1,0.1,346.02,San Diego,Consumer,62,Technology,384.47,2025-04
32407,2024-01-11,5111,59,2,0.05,1535.22,Seattle,Consumer,41,Office Supplies,808.01,2024-01
32408,2024-10-07,10163,151,4,0.0,404.32,Austin,Corporate,44,Technology,101.08,2024-10
32409,2025-02-18,7355,54,3,0.05,2228.3,Boston,Corporate,59,Technology,781.86,2025-02
32410,2025-06-06,11493,142,3,0.0,1976.85,New York,Corporate,51,Furniture,658.95,2025-06
32411,2024-11-15,8362,71,1,0.05,613.72,San Diego,Consumer,67,Office Supplies,646.02,2024-11
32412,2025-05-21,8981,105,1,0.05,227.48,Boston,Consumer,19,Furniture,239.45,2025-05
32413,2024-03-27,5816,176,6,0.0,1044.78,New York,Corporate,62,Technology,174.13,2024-03
32414,2024-04-23,9560,112,6,0.0,663.84,Seattle,Home Office,53,Technology,110.64,2024-04
32415,2025-06-11,4443,34,6,0.1,2148.77,San Diego,Home Office,44,Office Supplies,397.92,2025-06
32416,2024-09-03,10311,170,7,0.05,2687.66,Austin,Corporate,33,Office Supplies,404.16,2024-09
32417,2024-10-09,7135,170,6,0.05,2303.71,New York,Consumer,65,Office Supplies,404.16,2024-10
32418,2024-08-12,1099,82,1,0.05,960.98,New York,Consumer,28,Furniture,1011.56,2024-08
32419,2024-03-18,5661,69,6,0.05,3893.95,New York,Corporate,32,Technology,683.15,2024-03
32420,2024-02-27,6099,136,2,0.1,1989.13,San Diego,Home Office,60,Office Supplies,1105.07,2024-02
32421,2025-04-01,9068,100,6,0.0,1796.22,Austin,Corporate,18,Furniture,299.37,2025-04
32422,2024-04-11,5479,18,5,0.05,4967.03,New York,Corporate,42,Technology,1045.69,2024-04
32423,2024-09-10,7106,60,6,0.1,1668.87,Austin,Corporate,68,Furniture,309.05,2024-09
32424,2024-10-20,10226,16,7,0.1,5079.63,San Diego,Consumer,54,Furniture,806.29,2024-10
32425,2025-03-20,6754,53,5,0.15,2592.16,New York,Consumer,69,Office Supplies,609.92,2025-03
32426,2025-01-03,1039,31,7,0.05,4485.49,Austin,Home Office,51,Office Supplies,674.51,2025-01
32427,2024-11-27,1297,177,4,0.1,4098.2,Chicago,Corporate,36,Technology,1138.39,2024-11
32428,2024-11-05,3726,173,7,0.05,4840.6,Boston,Corporate,63,Office Supplies,727.91,2024-11
32429,2024-01-01,1346,4,1,0.1,942.66,Boston,Consumer,32,Technology,1047.4,2024-01
32430,2024-08-16,10326,137,4,0.0,3829.72,New York,Consumer,39,Technology,957.43,2024-08
32431,2024-07-11,5518,147,6,0.0,1119.84,San Diego,Consumer,30,Technology,186.64,2024-07
32432,2025-03-20,11851,165,7,0.1,1205.51,Austin,Consumer,28,Office Supplies,191.35,2025-03
32433,2025-01-11,4655,160,7,0.05,4059.96,New York,Consumer,45,Furniture,610.52,2025-01
32434,2025-04-08,2366,62,3,0.0,212.4,New York,Home Office,28,Office Supplies,70.8,2025-04
32435,2024-10-06,11581,88,5,0.0,3556.9,San Diego,Consumer,36,Furniture,711.38,2024-10
32436,2025-01-03,1871,31,1,0.0,674.51,New York,Consumer,33,Office Supplies,674.51,2025-01
32437,2024-03-15,2706,156,1,0.0,952.78,Chicago,Consumer,55,Technology,952.78,2024-03
32438,2024-04-24,3393,11,5,0.15,3923.05,San Diego,Consumer,43,Furniture,923.07,2024-04
32439,2025-04-14,2196,91,3,0.05,3306.11,San Diego,Consumer,43,Technology,1160.04,2025-04
32440,2024-07-06,8511,79,4,0.15,860.81,San Diego,Home Office,67,Office Supplies,253.18,2024-07
32441,2024-04-28,9384,61,2,0.0,2034.96,Chicago,Corporate,53,Technology,1017.48,2024-04
32442,2025-01-22,6790,175,6,0.05,6657.26,San Diego,Consumer,37,Technology,1167.94,2025-01
32443,2024-05-22,9956,86,1,0.05,425.66,Chicago,Home Office,38,Office Supplies,448.06,2024-05
32444,2024-03-21,1678,8,5,0.1,3518.86,Austin,Home Office,20,Furniture,781.97,2024-03
32445,2025-06-28,6704,153,5,0.0,5447.5,New York,Corporate,48,Furniture,1089.5,2025-06
32446,2024-01-18,3353,167,6,0.0,4480.86,New York,Consumer,53,Furniture,746.81,2024-01
32447,2024-11-23,8962,63,2,0.0,660.8,Austin,Consumer,64,Technology,330.4,2024-11
32448,2025-01-21,2853,50,3,0.1,2294.97,New York,Consumer,63,Technology,849.99,2025-01
32449,2025-06-16,2067,127,4,0.0,1182.08,San Diego,Consumer,35,Technology,295.52,2025-06
32450,2025-05-08,6006,11,3,0.0,2769.21,Chicago,Consumer,58,Furniture,923.07,2025-05
32451,2024-02-07,9292,118,6,0.0,5901.54,Boston,Consumer,69,Office Supplies,983.59,2024-02
32452,2024-03-20,2033,32,6,0.0,6311.1,New York,Consumer,47,Technology,1051.85,2024-03
32453,2024-04-06,6459,40,6,0.0,4604.46,Austin,Corporate,66,Technology,767.41,2024-04
32454,2024-02-13,8682,18,4,0.0,4182.76,New York,Corporate,24,Technology,1045.69,2024-02
32455,2024-02-21,3066,115,5,0.1,3136.64,Seattle,Corporate,47,Technology,697.03,2024-02
32456,2024-10-23,221,123,2,0.05,792.13,New York,Consumer,45,Technology,416.91,2024-10
32457,2025-03-10,4022,84,2,0.0,1130.78,New York,Consumer,40,Technology,565.39,2025-03
32458,2025-05-26,1210,173,3,0.0,2183.73,Boston,Corporate,43,Office Supplies,727.91,2025-05
32459,2024-04-14,1213,14,2,0.0,2158.58,Austin,Corporate,65,Technology,1079.29,2024-04
32460,2025-04-11,3433,178,6,0.1,3667.46,Chicago,Consumer,51,Office Supplies,679.16,2025-04
32461,2024-02-03,8570,146,2,0.0,1721.52,Boston,Home Office,36,Office Supplies,860.76,2024-02
32462,2024-01-23,4169,13,7,0.05,2761.81,Seattle,Home Office,24,Furniture,415.31,2024-01
32463,2025-05-23,9651,78,3,0.1,2769.66,Chicago,Corporate,33,Technology,1025.8,2025-05
32464,2024-02-25,3180,99,6,0.05,6752.62,Chicago,Consumer,41,Furniture,1184.67,2024-02
32465,2024-05-27,507,110,1,0.05,162.16,Seattle,Home Office,53,Technology,170.7,2024-05
32466,2024-11-28,7618,79,6,0.0,1519.08,Boston,Home Office,46,Office Supplies,253.18,2024-11
32467,2024-10-23,6482,55,4,0.05,1577.46,Boston,Corporate,21,Furniture,415.12,2024-10
32468,2024-07-28,2660,51,6,0.05,196.65,New York,Consumer,69,Technology,34.5,2024-07
32469,2024-02-13,24,108,2,0.0,1555.08,Boston,Home Office,62,Technology,777.54,2024-02
32470,2024-03-10,884,97,2,0.15,1948.93,New York,Corporate,29,Furniture,1146.43,2024-03
32471,2025-05-07,6986,70,7,0.1,1783.15,Boston,Corporate,65,Office Supplies,283.04,2025-05
32472,2024-07-28,1998,45,5,0.0,4048.5,Boston,Consumer,52,Furniture,809.7,2024-07
32473,2024-06-19,5090,92,4,0.0,1155.24,Seattle,Consumer,23,Furniture,288.81,2024-06
32474,2024-03-15,4287,44,5,0.05,4784.96,San Diego,Home Office,27,Technology,1007.36,2024-03
32475,2024-04-30,4041,77,3,0.1,1015.52,Chicago,Consumer,66,Office Supplies,376.12,2024-04
32476,2024-02-29,3705,172,7,0.05,3291.48,Boston,Consumer,26,Technology,494.96,2024-02
32477,2025-06-02,1132,134,4,0.0,2517.2,San Diego,Corporate,49,Technology,629.3,2025-06
32478,2025-03-07,2487,135,1,0.05,743.96,Chicago,Home Office,48,Furniture,783.12,2025-03
32479,2025-01-27,11333,10,3,0.05,466.83,Boston,Consumer,18,Furniture,163.8,2025-01
32480,2024-07-03,3543,138,7,0.0,573.86,New York,Consumer,36,Furniture,81.98,2024-07
32481,2025-01-30,6082,114,4,0.05,1422.64,Austin,Home Office,46,Technology,374.38,2025-01
32482,2024-03-08,889,92,6,0.1,1559.57,New York,Corporate,46,Furniture,288.81,2024-03
32483,2025-06-27,2714,50,1,0.0,849.99,Seattle,Corporate,29,Technology,849.99,2025-06
32484,2024-11-13,4009,77,1,0.0,376.12,Chicago,Consumer,59,Office Supplies,376.12,2024-11
32485,2024-10-31,5999,66,2,0.05,1455.65,San Diego,Corporate,42,Office Supplies,766.13,2024-10
32486,2025-02-09,10939,69,4,0.05,2595.97,San Diego,Home Office,44,Technology,683.15,2025-02
32487,2024-03-26,3515,147,5,0.1,839.88,Chicago,Consumer,31,Technology,186.64,2024-03
32488,2024-05-08,8192,25,1,0.05,33.19,Chicago,Corporate,47,Technology,34.94,2024-05
32489,2024-09-16,6896,114,7,0.0,2620.66,San Diego,Consumer,49,Technology,374.38,2024-09
32490,2024-11-02,2164,176,5,0.0,870.65,Boston,Consumer,29,Technology,174.13,2024-11
32491,2024-03-28,7616,32,3,0.05,2997.77,Seattle,Consumer,43,Technology,1051.85,2024-03
32492,2024-01-01,7997,122,4,0.05,380.95,San Diego,Consumer,55,Technology,100.25,2024-01
32493,2024-12-02,8844,20,4,0.0,776.28,Chicago,Corporate,39,Technology,194.07,2024-12
32494,2024-08-01,10429,92,6,0.1,1559.57,Chicago,Consumer,26,Furniture,288.81,2024-08
32495,2024-09-21,1968,59,1,0.1,727.21,Austin,Corporate,18,Office Supplies,808.01,2024-09
32496,2025-04-15,7256,114,5,0.1,1684.71,San Diego,Consumer,62,Technology,374.38,2025-04
32497,2024-04-21,5420,136,4,0.05,4199.27,Seattle,Home Office,52,Office Supplies,1105.07,2024-04
32498,2025-03-27,4820,180,6,0.0,875.64,Boston,Consumer,38,Office Supplies,145.94,2025-03
32499,2025-01-24,11577,17,3,0.1,2876.28,San Diego,Corporate,31,Furniture,1065.29,2025-01
32500,2024-12-18,320,46,3,0.0,2028.24,San Diego,Corporate,38,Technology,676.08,2024-12
32501,2025-03-08,2159,127,6,0.0,1773.12,San Diego,Consumer,65,Technology,295.52,2025-03
32502,2025-05-31,6077,159,6,0.0,6127.74,Chicago,Consumer,35,Office Supplies,1021.29,2025-05
32503,2024-03-03,7499,69,6,0.15,3484.06,Seattle,Consumer,33,Technology,683.15,2024-03
32504,2024-09-27,7727,19,7,0.05,104.01,New York,Consumer,63,Technology,15.64,2024-09
32505,2025-01-02,5305,17,1,0.0,1065.29,Chicago,Corporate,50,Furniture,1065.29,2025-01
32506,2024-07-27,8616,2,5,0.15,2951.71,Austin,Consumer,68,Office Supplies,694.52,2024-07
32507,2024-05-18,2467,15,5,0.1,2234.02,Chicago,Consumer,61,Office Supplies,496.45,2024-05
32508,2024-07-01,4176,165,2,0.0,382.7,Austin,Corporate,26,Office Supplies,191.35,2024-07
32509,2024-07-09,10037,180,4,0.0,583.76,Austin,Consumer,19,Office Supplies,145.94,2024-07
32510,2024-11-14,5235,16,7,0.0,5644.03,Austin,Corporate,29,Furniture,806.29,2024-11
32511,2024-06-04,10022,180,1,0.1,131.35,Chicago,Corporate,29,Office Supplies,145.94,2024-06
32512,2024-01-09,903,124,6,0.05,217.17,Chicago,Corporate,45,Furniture,38.1,2024-01
32513,2024-12-04,5527,99,3,0.05,3376.31,Seattle,Consumer,55,Furniture,1184.67,2024-12
32514,2024-10-04,7485,87,6,0.05,2793.28,New York,Consumer,66,Technology,490.05,2024-10
32515,2025-02-12,11347,46,4,0.0,2433.89,Seattle,Corporate,20,Technology,676.08,2025-02
32516,2024-06-10,9822,74,1,0.1,479.84,New York,Consumer,45,Furniture,533.15,2024-06
32517,2024-08-11,7152,176,1,0.05,165.42,Austin,Corporate,32,Technology,174.13,2024-08
32518,2024-05-22,1165,179,6,0.0,6512.76,Seattle,Home Office,27,Furniture,1085.46,2024-05
32519,2024-10-18,5059,118,6,0.05,5606.46,Chicago,Home Office,24,Office Supplies,983.59,2024-10
32520,2024-10-24,10669,59,2,0.05,1535.22,Austin,Consumer,36,Office Supplies,808.01,2024-10
32521,2024-07-07,5583,64,5,0.0,671.2,San Diego,Consumer,23,Technology,134.24,2024-07
32522,2024-03-01,2073,17,4,0.0,4261.16,Austin,Consumer,50,Furniture,1065.29,2024-03
32523,2025-01-03,5005,46,1,0.05,642.28,San Diego,Corporate,31,Technology,676.08,2025-01
32524,2024-07-15,5649,44,5,0.0,5036.8,Boston,Consumer,43,Technology,1007.36,2024-07
32525,2025-02-03,1313,175,2,0.1,2102.29,San Diego,Consumer,54,Technology,1167.94,2025-02
32526,2024-11-21,8975,174,3,0.0,2022.63,Chicago,Consumer,59,Technology,674.21,2024-11
32527,2024-04-14,8651,112,1,0.05,105.11,Boston,Consumer,24,Technology,110.64,2024-04
32528,2025-01-03,2776,169,2,0.05,371.7,Chicago,Consumer,41,Technology,195.63,2025-01
32529,2025-01-16,7809,104,7,0.1,1435.71,New York,Corporate,33,Office Supplies,227.89,2025-01
32530,2024-07-05,11814,53,4,0.1,2195.71,Seattle,Consumer,57,Office Supplies,609.92,2024-07
32531,2024-10-12,8847,95,6,0.0,3643.68,Chicago,Consumer,20,Technology,607.28,2024-10
32532,2024-08-01,11688,99,3,0.0,3554.01,Seattle,Consumer,64,Furniture,1184.67,2024-08
32533,2024-01-12,342,54,1,0.05,742.77,Chicago,Home Office,56,Technology,781.86,2024-01
32534,2025-04-16,9553,107,5,0.15,1634.0,Austin,Consumer,21,Technology,384.47,2025-04
32535,2025-04-03,207,161,2,0.0,2217.84,San Diego,Consumer,34,Technology,1108.92,2025-04
32536,2024-12-03,10234,177,1,0.0,1138.39,Seattle,Consumer,63,Technology,1138.39,2024-12
32537,2024-11-21,10690,168,4,0.05,4075.2,Chicago,Corporate,18,Office Supplies,1072.42,2024-11
32538,2025-04-06,3043,113,3,0.15,687.68,Chicago,Consumer,46,Furniture,269.68,2025-04
32539,2024-04-22,9321,113,1,0.05,256.2,Chicago,Corporate,53,Furniture,269.68,2024-04
32540,2024-08-18,11893,153,5,0.1,4902.75,Chicago,Home Office,29,Furniture,1089.5,2024-08
32541,2024-01-12,3101,57,4,0.05,2686.26,Austin,Consumer,62,Technology,706.91,2024-01
32542,2024-06-23,2661,27,7,0.0,3998.75,Austin,Consumer,21,Technology,571.25,2024-06
32543,2025-01-29,11590,4,1,0.05,995.03,San Diego,Consumer,36,Technology,1047.4,2025-01
32544,2025-02-10,4903,89,4,0.05,1973.57,Seattle,Consumer,52,Technology,519.36,2025-02
32545,2024-10-13,6184,27,6,0.0,3427.5,Boston,Corporate,68,Technology,571.25,2024-10
32546,2025-02-13,2293,138,3,0.0,245.94,Chicago,Consumer,31,Furniture,81.98,2025-02
32547,2025-03-29,5731,38,2,0.1,1205.57,Boston,Home Office,54,Furniture,669.76,2025-03
32548,2025-06-06,6243,8,7,0.05,5200.1,Boston,Consumer,30,Furniture,781.97,2025-06
32549,2025-02-17,10345,70,3,0.0,849.12,San Diego,Corporate,35,Office Supplies,283.04,2025-02
32550,2024-07-31,11921,78,7,0.0,7180.6,Boston,Consumer,54,Technology,1025.8,2024-07
32551,2024-02-24,923,98,6,0.1,4470.98,Austin,Consumer,48,Technology,827.96,2024-02
32552,2025-02-04,8250,171,5,0.1,4313.38,Boston,Consumer,42,Technology,958.53,2025-02
32553,2024-07-13,7335,91,6,0.05,6612.23,Austin,Consumer,43,Technology,1160.04,2024-07
32554,2025-02-09,8478,141,4,0.1,1114.6,Seattle,Corporate,45,Furniture,309.61,2025-02
32555,2024-11-20,8096,134,5,0.0,3146.5,Chicago,Consumer,31,Technology,629.3,2024-11
32556,2024-05-13,6580,26,2,0.15,1945.36,Austin,Consumer,46,Office Supplies,1144.33,2024-05
32557,2024-08-05,11385,43,1,0.05,914.86,Chicago,Consumer,46,Office Supplies,963.01,2024-08
32558,2024-05-25,3080,89,5,0.0,2596.8,Austin,Consumer,47,Technology,519.36,2024-05
32559,2024-06-02,8993,56,6,0.0,3204.78,Boston,Consumer,18,Technology,534.13,2024-06
32560,2024-01-10,73,83,6,0.0,4638.42,Austin,Consumer,34,Office Supplies,773.07,2024-01
32561,2024-03-26,8004,37,6,0.0,2745.72,Austin,Consumer,35,Technology,457.62,2024-03
32562,2024-04-19,7447,22,7,0.05,4502.65,New York,Home Office,52,Technology,677.09,2024-04
32563,2024-04-03,5942,72,5,0.0,4419.55,Austin,Consumer,67,Office Supplies,883.91,2024-04
32564,2025-06-25,2959,56,2,0.05,1014.85,Seattle,Consumer,59,Technology,534.13,2025-06
32565,2025-03-20,4729,105,2,0.1,431.01,New York,Corporate,42,Furniture,239.45,2025-03
32566,2025-02-22,1148,33,2,0.1,629.73,San Diego,Corporate,53,Furniture,349.85,2025-02
32567,2025-06-29,1840,114,7,0.15,2227.56,Seattle,Consumer,40,Technology,374.38,2025-06
32568,2024-01-13,9557,178,7,0.1,4278.71,San Diego,Home Office,19,Office Supplies,679.16,2024-01
32569,2025-05-19,743,80,6,0.0,265.38,Seattle,Consumer,31,Office Supplies,44.23,2025-05
32570,2024-12-02,9019,91,7,0.0,8120.28,New York,Consumer,60,Technology,1160.04,2024-12
32571,2024-08-22,7487,14,3,0.15,2752.19,San Diego,Consumer,46,Technology,1079.29,2024-08
32572,2024-03-21,6106,28,6,0.05,5385.19,Seattle,Corporate,59,Office Supplies,944.77,2024-03
32573,2024-11-06,5727,6,2,0.0,254.8,Seattle,Consumer,65,Technology,127.4,2024-11
32574,2024-09-24,9068,85,1,0.1,1053.33,Austin,Corporate,18,Technology,1170.37,2024-09
32575,2024-08-02,9911,90,5,0.1,3008.61,Boston,Home Office,55,Technology,668.58,2024-08
32576,2024-07-08,7598,17,5,0.05,5060.13,Austin,Corporate,25,Furniture,1065.29,2024-07
32577,2024-04-02,9912,76,5,0.0,3299.65,Chicago,Corporate,48,Office Supplies,659.93,2024-04
32578,2025-06-11,8116,152,4,0.1,4124.27,Boston,Consumer,60,Technology,1145.63,2025-06
32579,2024-10-26,9437,156,5,0.0,4763.9,New York,Consumer,53,Technology,952.78,2024-10
32580,2024-10-21,4603,116,3,0.1,1803.82,Chicago,Home Office,44,Furniture,668.08,2024-10
32581,2024-04-20,9327,137,3,0.1,2585.06,New York,Consumer,69,Technology,957.43,2024-04
32582,2024-12-23,7539,94,2,0.0,1022.28,Chicago,Consumer,61,Office Supplies,511.14,2024-12
32583,2025-05-26,5240,59,3,0.0,2424.03,Boston,Consumer,43,Office Supplies,808.01,2025-05
32584,2025-02-06,7989,132,3,0.0,3598.56,New York,Corporate,53,Technology,1199.52,2025-02
32585,2025-03-23,10711,153,2,0.1,1961.1,Chicago,Consumer,38,Furniture,1089.5,2025-03
32586,2025-05-22,1739,56,4,0.05,2029.69,New York,Consumer,42,Technology,534.13,2025-05
32587,2024-12-05,2491,73,3,0.0,1818.09,Austin,Consumer,32,Technology,606.03,2024-12
32588,2024-12-04,10685,74,2,0.05,1012.98,Seattle,Consumer,27,Furniture,533.15,2024-12
32589,2024-04-24,4619,129,7,0.0,7511.56,Seattle,Home Office,49,Technology,1073.08,2024-04
32590,2024-09-18,7677,17,4,0.1,3835.04,San Diego,Consumer,30,Furniture,1065.29,2024-09
